Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
6.708181952,2.19,41209.03078,1244881.363
6.871037561,4.41,30852.20701,732733.2363
8.599319668,4.19,25012.86978,1095806.626
5.379363225,3.4,33421.95541,476006.4445
5.216144084,4.43,40086.08586,1599911.368
8.460741393,3.37,49668.50107,1675825.721
7.438335529,6.03,29089.78359,1175868.999
6.529723046,4.41,31709.34046,1135079.345
6.475843395,2.28,62963.75539,1833208.579
7.148236136,3.41,15290.31706,1120349.773
5.654256368,2.36,37491.14691,1080735.984
6.965764486,2.04,37226.30715,1168574.666
7.658973254,5.01,44674.89103,1919693.23
8.177970777,5.26,48021.89287,1466605.774
7.766273201,6.03,26264.32179,1234037.236
7.346028356,6.15,21641.4762,1269486.337
5.548952363,3.33,31148.10331,1176111.788
6.429240597,2.23,50352.41648,1371298.425
7.193351833,5.34,34119.16671,1246509.14
7.630095678,4.15,24117.45838,1020268.855
7.03104064,3.5,20895.67945,1130415.41
8.058463315,6.39,32759.44783,890559.861
6.990591389,3.12,35826.71023,1417158.537
6.182842582,3.5,51385.52324,1376492.925
5.652140784,3.03,22432.13983,1306207.111
7.556496736,5.37,25691.68458,1275208.577
7.50901234,5.11,38952.18917,902520.94
6.542681826,2,17187.11819,872312.1738
7.753369654,5.03,44903.44532,994517.0453
7.337229454,5.21,27804.60516,1289008.217
7.3729051,4,27770.24891,1610006.605
7.089957773,3.43,42432.70958,1843720.648
7.097598214,4.47,44920.65789,1891949.348
7.983210474,5.28,34481.67331,1451078.093
7.114040067,5.21,36631.92686,1481940.762
8.005585409,3,47740.63899,1144477.879
7.226648713,5.21,46132.75451,1279945.51
8.764793543,6.27,42176.86419,1193021.312
4.869230945,4.41,43833.66369,1167119.109
5.584221042,2.15,25569.36831,1225612.763
4.43244788,2.31,33457.74573,1131618.913
8.296472748,3.21,41521.38461,1697501.605
7.172294917,3.17,42322.61326,1365496.885
6.370539309,4.1,19161.7809,622449.6452
7.107708222,3.46,50521.10423,1551094.815
4.985136207,2.27,35212.74388,1299126.83
8.542278467,3.13,46058.86914,1290324.649
7.341589191,6.29,25350.73547,1183884.005
8.426960904,4.42,33768.51285,1305934.325
7.575850909,6.32,49506.83061,1279117.965
6.979466291,3.35,37153.85262,786559.0249
7.400270375,3.07,35427.14865,1588196.233
7.790517503,3.01,30546.448,976649.0166
7.36243939,3.35,21574.47109,1250866.567
6.941237828,3.03,40582.00027,1046627.052
5.336456813,4.04,28428.30127,1115935.277
6.492639033,2.24,35005.79155,1077813.593
6.735937383,3.38,31297.52713,1047689.266
8.518608175,3.29,37619.43993,2332110.74
6.462523336,3.2,31236.58232,956435.2633
7.354176826,5.15,27797.78112,1892623.546
5.259695412,3.04,32511.84627,283208.1322
8.70703545,6.46,30398.57294,1176021.375
6.77289269,3.43,33462.67269,783818.682
7.106488519,6.23,28954.69773,1625703.075
6.879693934,2.15,34795.32008,1961846.905
5.740486568,2.26,35339.56993,1084556.029
6.031407265,2.3,41321.11197,1428247.074
8.216773467,6,39663.85423,1634945.808
5.861576421,4.17,48339.9406,915992.5578
6.49408094,2.48,50626.49543,1042373.524
8.480848339,5.33,31162.06331,879618.3222
6.220975939,2.45,47563.23158,1210431.684
8.048969161,6.19,17045.80773,1059262.039
7.126592432,5,23382.53939,972417.8089
7.336633321,5.06,41273.00907,1242979.154
5.871745805,3.26,37143.39873,1096846.086
8.032757197,3.45,37258.19982,1392685.285
7.554406493,5.47,58460.27986,1080464.852
6.178077704,2.35,34605.02957,821413.1935
8.222633273,4.31,38004.14521,2237778.026
7.957794538,3.22,43906.74417,1518319.641
8.190954956,3.14,38102.46556,1503552.206
5.564721388,2.05,48112.39408,1219154.403
4.7844429,2.13,34724.16282,1276259.018
6.942989831,2.44,32617.47347,1400496.655
5.870545006,2.01,25508.78544,1127174.713
7.528388439,3.16,41839.48396,1251663.851
6.674787231,2.1,40719.23735,1469354.782
7.387976068,4.3,25136.21543,946556.2637
7.381224842,4.18,28131.71902,1150658.595
8.285496304,3.05,27970.52173,1325819.913
6.571301756,4.28,31085.32304,1150093.889
7.397905268,3.35,23806.23576,1009142.338
7.041855436,5.15,43837.42476,1705276.19
8.019014599,4.19,28999.12825,829794.8233
6.709152749,2.31,47027.06248,1046442.634
6.652975581,4.5,40211.10647,1152269.431
6.842773256,2.4,32839.90146,1091479.56
5.892953879,4.32,25655.86712,1039915.341
7.705864803,5.27,31094.11082,565732.8175
8.244632763,6.41,39910.33971,1739628.383
8.489496905,3.27,31032.85907,1442128.732
5.370162144,2.06,39183.9578,1004124.909
6.684680096,2.18,25224.64592,1143621.36
6.180845251,2.25,36689.234,1060241.2
7.006551311,4.09,50851.06038,1548962.888
7.518827433,6.35,30212.43884,1056984.182
6.412060235,3.25,23817.9026,1447353.264
5.995248573,4.21,38073.5192,1251566.478
7.410521157,3.26,25157.45429,751969.2117
6.508818009,2.38,37457.80723,764955.4982
6.139857974,4.46,51562.59493,1539958.931
6.251224246,2.32,27127.62794,962747.1639
7.647020069,3.24,43233.325,1353854.478
8.720522984,5.25,42757.44428,1850525.573
6.409772532,3.15,43943.47926,1778411.665
8.235833085,3.29,22355.22119,1369006.115
6.441014974,2.48,49839.32178,1197975.085
8.29257598,4.17,40502.7397,1930143.831
6.876103638,2.4,34104.36601,1481946.194
8.583188696,4.38,31659.70025,1347578.53
4.947302123,3.13,32699.65258,1358646.746
6.724241154,3.37,37254.69839,931768.0455
7.019923508,5.24,51384.43323,1205962.995
8.425840675,3.02,36062.78846,792146.076
8.32510576,5.27,45424.22353,1618670.884
6.830251968,3.29,24080.58935,864446.7942
6.586596188,3.09,24898.73888,662630.3439
6.819864844,4.37,37280.44201,1485145.661
5.796622943,3.18,51456.29763,1047226.967
8.53440979,4,41931.4683,1392793.814
4.811622635,4.31,48123.70594,943575.1307
6.368278688,2.14,33110.5602,1793398.718
8.091053212,6.44,41349.04041,881273.1168
7.657627412,5.11,39586.43071,2138713.943
6.533764769,2.12,33603.48416,1540869.872
6.559628742,3.5,28904.21789,1707650.436
6.79627685,3.07,41525.3777,1025705.134
6.913781564,4.46,34262.32384,1541186.254
7.809918772,6.43,48918.05536,1930344.449
7.746836473,4.44,42768.9123,1481146.95
6.232450675,3.13,44474.70188,1099725.283
7.316483227,3.26,28164.22161,1190867.437
5.335758659,4.37,21934.89864,1070318.815
8.457362267,4.1,35563.45613,1358213.906
7.844325517,6.01,45027.11401,1198725.487
8.225972138,3.27,45991.85697,1774715.484
6.464254235,3.5,51019.21242,1538903.993
6.967134875,4.5,54680.64442,1462360.601
6.426074813,3.1,51611.11364,953261.9162
7.010253183,3.15,47717.13619,1427108.501
7.445724233,4.03,28298.49476,769576.8637
5.110956386,2.27,18656.64243,668255.4804
7.083483134,4.39,25267.10761,800809.1317
7.5514293,6.07,41521.43993,1427202.279
6.988851757,3.1,31822.06604,783566.3279
7.368073057,3.44,54157.29516,949072.2496
8.101403538,3.06,50245.27162,1693591.835
9.570048159,4.07,26794.25502,1675557.271
6.363733643,4.35,43231.6173,1943359.768
6.528068683,2.37,49272.461,1106261.274
5.945896722,4.24,29324.00264,978766.9139
7.639188434,5.37,22651.11135,997827.2538
5.185860953,4.02,45399.55912,1062206.321
8.699543873,4.02,32921.01007,1382172.294
5.921215989,4.5,17957.86337,1281741.163
7.647121762,6.1,41261.18878,1592664.7
7.245610106,6.42,31487.03672,1247557.695
7.347449707,3.35,27098.84396,779207.5546
6.602560307,3.48,29935.90416,1222760.858
8.234530691,6.32,35046.01314,1380715.315
6.875062831,2.38,31913.69653,704884.1544
5.78641233,3.45,49571.1057,1530480.688
8.369451056,4.21,45325.65586,1780415.438
8.035623147,6.21,46250.65372,1709667.189
7.928356117,3.23,37446.16768,852565.6269
6.660626274,2.36,33932.54516,1185310.267
8.692723427,6.08,43214.76502,1795093.034
5.932069891,4.49,45202.13987,956241.9913
7.117112139,4.39,56266.97406,1224454.547
5.936286875,2.49,26567.50608,552279.214
7.520857506,5.28,34537.001,1186357.179
8.791163731,3.4,47248.05759,1582261.701
7.874564489,5.25,29755.50821,1478028.174
7.015781826,5.35,24293.63308,1386306.103
7.304337593,3.24,42452.94119,1424786.509
7.197069085,6.42,40080.43542,1206937.316
7.773536289,5.22,29436.45405,1209287.535
6.860745166,2.38,26626.53416,1029869.764
6.119878765,4.16,26309.23832,300464.0987
6.769516686,2.1,25177.48795,1294278.118
8.100920819,6.43,16376.64122,1251757.193
6.010627933,4.29,39766.41957,1128403.366
7.424722959,5.43,36071.7552,1363669.069
7.143813449,6.25,30034.33954,1177744.973
7.748963785,4.33,43703.77758,980274.0699
6.323822116,4.14,38990.80712,1524115.891
6.844399336,3.41,31114.8974,1311902.534
7.124513456,5.11,27639.05883,1119992.619
7.119862076,3,32346.43499,1538922.903
6.311314926,4.46,27438.68941,843633.1982
7.136285579,5.45,40412.72218,903301.9933
7.176352932,4.37,41465.11563,1161995.728
4.658690271,3.42,33732.46287,733299.7945
6.456360286,3.08,46297.58121,1837930.801
7.852066885,3.16,39156.98102,962028.7008
7.709617653,6.4,45528.53724,1477765.148
7.13125578,4.39,33201.05371,1419345.607
7.047435339,4.44,45851.3983,539483.3966
7.600015977,3.46,21558.37575,1097701.943
6.650801681,2.2,30013.29805,1412274.486
7.938421221,4.12,34971.53955,1013443.438
6.085627686,4.16,25880.41441,893919.0388
6.842533838,4.14,31574.41047,1234531.601
6.682731041,3.22,19345.40638,864702.9339
6.715733778,4.38,24534.37105,977024.1102
7.049997801,5.24,39756.36603,936148.5119
5.627387829,3.4,30600.60461,1056976.975
7.791948979,3.45,35750.28631,1040607.312
6.160323135,4.14,44571.37813,1641101.519
6.166052316,4.38,22011.94593,503065.5056
7.772294448,6.19,41215.29823,1296146.939
6.927319958,3.46,26377.26824,1164209.619
4.626558167,2,33869.89954,999814.8898
7.880521416,6.04,36033.70143,1060897.689
7.340992379,3.32,48306.7974,1848633.724
6.25906992,3.02,36239.39412,617157.9103
6.228655544,3.34,29708.75808,857697.1255
6.869613492,4.41,45804.32891,1253434.398
7.744385348,5.29,26601.55793,1635092.433
6.596280173,3.3,32032.14109,1524845.422
4.707758996,3.24,36183.2878,763869.6667
7.510711574,4.11,46188.16509,1376637.506
7.063085614,6.23,23251.0467,1244440.135
7.877403593,6.44,32050.57593,693931.5015
6.992732532,2.25,42628.71074,1277744.739
6.821687363,4.06,39569.83006,1539329.319
6.782860704,2.18,29613.844,903881.6639
7.266475345,3.2,38938.2712,896944.2443
5.725266904,2.48,44953.52365,1184758.842
7.52809801,6.5,35036.19213,1731437.416
7.015252974,3.33,37341.62134,762144.9261
8.203353428,5.46,44586.72495,1270905.02
8.00318507,4.21,39385.6836,1000043.903
8.039282316,3.3,43818.81314,1967637.287
6.175147479,3.23,28954.49749,1114779.247
5.728597316,4.24,31628.22805,671661.7134
7.406529543,3.02,28464.33389,1214986.886
7.458554034,3.39,16250.76883,1053236.6
6.227752216,2.05,44544.23046,1515005.384
7.346570952,6.32,51673.96267,1732196.217
7.865276959,5.27,43445.0159,1587122.369
7.267249766,4.38,24199.05275,1184893.56
8.598246883,3.25,22710.19219,1314348.699
7.200581808,4.41,33320.39672,717825.3597
6.747876001,2.5,51662.31774,1441736.761
6.799866021,4.48,37161.1126,1119542.311
7.256935779,4.08,31551.86373,850977.0123
7.947610774,3.14,44706.71849,1655466.736
7.067327828,4.29,33258.83439,1641739.518
7.456185045,3.45,40283.24977,1369976.501
7.046825652,3.32,39218.75914,1465835.843
7.348649923,3.3,50194.10811,1789334.851
7.377845327,6.26,10311.00139,863297.1767
6.537351508,3.32,50113.83691,1425366.413
9.179993536,5.29,49782.15207,2271112.744
7.236402011,6.1,31998.76325,1370699.722
6.386486309,3.16,34431.16874,1566740.128
6.265051496,4.17,47039.09365,1436995.2
6.489267832,2.49,26576.39199,1345962.955
6.110191694,3.24,34894.15883,1265180.909
7.857343016,6.22,37378.95089,1061222.537
5.91001256,3.17,42245.4464,1383967.463
7.788138382,5.22,22552.53591,1051519.066
6.956937821,4,49083.66618,1550359.548
6.079424489,2.22,42038.80335,1375057.083
7.181116046,3.01,49574.70781,1882978.9
7.021787448,3.42,35528.50391,1274053.64
7.869974067,3.13,27699.04897,1426434.644
6.767066347,4.04,39369.30084,913587.0974
7.060080868,4.3,43348.48868,1116730.867
7.614217985,6.23,35071.99599,1226586.921
6.122465225,2.47,51791.80812,1836978.483
6.142730956,4.29,30852.29111,1452153.849
8.039700873,5.16,21880.05031,1294750.368
7.879544727,5.41,28908.08678,1059870.965
7.983172003,3.09,45540.93836,1615346.75
5.942275646,2.1,30767.31362,1107692.003
7.392164066,3.39,51538.0568,2330289.701
7.55757585,3.45,41926.02443,1116193.293
5.861133737,4.18,39399.93645,1072253.834
7.13508385,4.33,29780.17308,1626941.788
9.098979835,3.44,43609.46243,1669681.231
5.627663434,4.04,39210.48262,806121.8394
7.856053644,6.14,39351.01562,1680252.737
7.915452714,4.3,38413.49048,1186441.756
6.185950711,2.02,38251.81217,1766248.403
8.201423572,5.27,26690.70991,1641055.939
6.59669477,2.07,30099.39506,1120894.804
7.074322473,5.16,25091.82355,1325706.901
6.414579249,4.31,36360.2738,1593347.849
6.78153687,3.19,43522.68518,605073.4908
6.53014678,2.3,25271.93098,1064509.523
7.531572717,3.19,37608.67975,872365.8799
7.628030848,3.11,40928.28419,1117741.757
6.858624507,3.03,49398.25748,1935172.995
8.303301694,3.01,45359.02795,1668670.656
6.311064909,2.46,35282.71403,1072704.89
8.061729885,4.18,56294.43444,1914746.582
5.884307666,3.25,18230.51893,839194.0689
7.681443787,6.07,23734.16959,1285157.87
8.090746781,3.45,36291.1452,1433614.967
5.086433684,4.43,44768.68811,1459342.887
8.749000788,6.08,44277.30064,1652845.981
8.678774415,4.07,30535.2556,725830.602
6.866564918,3.23,53875.28901,1378863.688
7.299320698,6.31,31256.22333,1003941.929
6.826893598,2.07,41638.65687,729882.6249
7.103995531,3.39,40364.19315,1270047.528
6.341246108,2.16,49458.66507,1695706.132
8.46138084,4.09,20270.54195,714822.5872
6.225548367,4.05,52563.97982,1462899.031
7.601754384,6.11,32412.84314,1127260.126
6.59799426,4.5,38376.46825,1014226.299
4.705015387,4.35,37651.01453,852982.5644
8.327776474,6.36,29182.7206,830286.7066
9.039381544,4.08,22804.99194,1938866.49
6.330243408,4.2,49001.90125,1247645.41
7.98951567,3.03,45206.72551,813415.1281
5.945759611,2.37,26910.32075,679373.4015
5.945900039,3.18,30323.73988,814879.2063
6.281916393,4.47,40338.11037,1489540.135
7.181912393,5.09,36110.06309,1468738.755
6.490128894,4.49,38977.93739,1859883.661
7.32160966,5.02,42601.8153,1558758.796
7.946184619,4.09,42768.4581,2120888.345
7.648730581,5.16,19844.17257,790598.827
6.25590011,3.36,13983.30125,1137465.336
7.459908516,4.08,22272.18604,1369753.282
8.657342635,5.37,26973.43343,1433221.122
7.476142093,3.16,42385.40082,1373048.099
6.583251654,3.42,20214.598,941950.5795
7.096839816,3.14,22061.58541,948279.9394
7.004803041,3.28,45068.59934,1365036.084
8.419559831,4.42,34699.25818,1289082.363
9.699773329,3.46,42179.67004,1398979.249
7.494591244,5.33,13108.01789,1559678.613
8.194305101,5.23,37482.54576,1485677.064
7.679230572,4.06,50538.01354,1553592.98
8.04578157,6.3,41564.0063,1179278.094
5.759739522,2,42721.28569,1262465.989
8.810883649,4.06,34174.74428,1663509.393
6.953525108,3.02,39536.8097,930011.5709
8.931184559,3.14,38082.48344,1584167.851
7.882700548,5.2,50445.64737,2185480.091
6.844556793,4.05,44684.73719,1529028.714
7.174165695,6.18,22047.19911,998240.8508
4.993759778,3.34,29670.20231,513215.9882
8.012062753,5.19,25198.78667,1136448.409
7.571808331,6.43,42302.261,1898668.844
8.023288282,5.13,26623.18416,1255576.273
7.375616033,5.41,46663.40274,1367641.27
8.765481292,3.36,25791.99499,1788285.239
8.450083754,6.18,34216.69172,1230363.234
8.109865287,3.03,40155.74285,1000216.858
7.496088659,5.02,23031.17032,587007.8442
7.731386357,5.02,40239.28257,1734373.044
6.15177134,4.19,37467.59631,762167.2533
7.672937209,5.25,24402.23731,1532845.723
6.130976571,4.39,48711.5547,1243501.651
6.825129553,2.24,36590.45042,1628878.094
7.111496767,3.33,44280.07606,1767330.934
6.825453188,2.41,49355.97879,1308752.504
8.339420059,4.38,29922.1702,1311681.42
6.914477692,3.11,31822.48585,1567368.285
6.772989767,3.49,34894.57633,1126821.109
5.907901094,4.35,48433.82079,1473761.532
6.29716031,4.42,50823.45978,1366000.57
9.079234562,6.41,39890.29704,1677612.442
6.739136455,3.39,28555.78775,1789973.205
8.428816539,3.19,30847.09161,1961715.867
4.713907065,2.01,33201.07787,673225.1119
7.672624694,3.5,23811.23365,1230391.468
6.107278834,2.28,48649.61039,1124818.114
7.129029836,3.17,20068.15522,1090996.143
8.456793269,3.33,41393.59402,1570154.414
6.175532974,3.18,21518.04492,685123.1393
8.723667665,4.15,20211.43699,845553.3695
4.774978251,3.17,34967.07563,974805.9937
7.29278248,3.17,16409.11628,1247660.99
7.372989952,5.16,35417.76965,1381417.25
8.783143977,6.28,40137.50244,1726364.398
5.937846802,3.24,26064.82032,961539.0599
6.6449069,2.17,28961.42776,1359978.16
6.396693318,2.05,34313.8277,1384466.437
7.0392267,6.37,41717.72069,1531447.285
5.298417823,3.38,52265.60116,1418595.727
6.980713061,2.43,31385.46298,1476386.996
5.78726116,4.36,29954.61762,1168355.32
7.642843664,6.25,28829.00883,1222701.012
5.112099012,4.27,38711.03466,987447.7775
6.322715919,4.43,33776.47845,982790.871
7.451826651,5.06,21095.58569,527749.4039
7.116655028,5.33,40594.0593,1391232.527
7.758691601,3.08,24201.75308,1094321.883
8.494696638,6.32,38535.72643,1610217.177
6.340960207,4.5,28713.96202,1768705.125
7.372744223,4.4,36041.27531,1236258.08
6.25899478,3.5,28623.41032,1329007.203
7.568819656,6.37,40684.07772,1704126.876
6.909074636,3.2,40561.29711,1321888.268
5.066614326,3.22,38906.85736,1113936.638
7.945878305,5.08,38532.98003,1043628.37
7.328415491,6.13,48877.50097,1663653.71
6.248338851,2.29,46139.13676,969678.5673
7.642973331,4.21,29996.01845,1183014.509
7.067574669,3.43,26569.65872,957814.6031
7.429202325,3.43,25401.10188,912891.6806
8.47291577,6.33,40605.96743,1479758.318
7.873575892,4.28,24448.21146,1431507.623
8.78790783,6.36,43833.85344,1747911.496
8.885191793,5.09,42566.50177,1563083.336
7.706760787,6.14,41113.00677,1425745.297
5.758391006,4.29,28483.81174,804453.8698
8.261632226,4.16,36262.4269,1060440.596
6.803529579,4.06,41389.36487,954737.1411
7.310473469,3.4,29465.99961,1152604.142
5.876852141,4.19,31619.5817,955943.809
6.007780226,3.25,22449.534,433247.1566
7.34670366,5.5,43250.98997,1718876.795
6.675121348,2.04,34210.93608,1236874.809
5.055628639,4.24,31685.40269,682200.3006
5.850243433,4.04,31050.10281,1141916.525
5.343181926,4.19,29258.98876,1162735.272
7.867622397,6,41913.6369,1681340.635
5.543896647,4.13,43258.6446,945981.5296
6.843022938,4.45,29770.08343,854045.0138
6.213020579,4.42,43281.57274,1372994.29
8.306304082,6.05,15902.58202,414571.2229
6.091630777,2.37,45388.31358,1240319.692
7.822847038,4.48,42382.75153,1640646.67
7.403375101,4.48,57775.26139,1537335.897
6.592119906,2.38,36712.20014,1337966.927
5.486194341,3.2,42285.98468,1085113.451
6.298966339,4.21,20915.81605,905328.7691
6.033643138,3.39,39526.56631,494742.5436
6.454836099,2.34,42092.88416,1237360.718
